supuesto_id,pregunta,opcion_a,opcion_b,opcion_c,opcion_d
18,"6.- ¿Quién es el competente para dictar el auto de procesamiento de Ramón? PROCESAMIENTO
Art. 384 y art. 89.5 h) LOPJ",El Juez de Violencia Sobre la Mujer,El Juez o Magistrado de lo Penal.,El Juez de Instrucción,"El Presidente de la Audiencia Provincial.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia
3

ºÍº DANIEL DORTA

PREPARADOR DE OPOSICIONES"
18,"7.- A Ramón le fue imposible prestar la fianza de 12.000 euros que se le exige como
responsabilidad pecuniaria, por lo que es necesario proceder al embargo de sus bienes, que se
harán: FIANZAS. Art. 597","Sin previo requerimiento para designar bienes, toda vez que le fue notificada el auto de
procesamiento.","Se procederá al embargo de bienes de Ramón, requiriéndole para que señale los suficientes
bienes a cubrir la cantidad de 12.000 euros.","Solo se le requerirá en el supuesto de que no tuviera Abogado que le defienda respecto a las
responsabilidades pecuniarias.",Ninguna de las anteriores respuestas es la correcta.
18,"8.- El delito de violación, que nos ocupa, cometido por Ramón, ¿por qué clase de procedimiento se
sustanciará? PROCESAMIENTO Art. 384",Por el juicio sobre delito leve.,Por el procedimiento abreviado competencia del Juez de lo Penal.,Por el procedimiento abreviado competencia de la Audiencia Provincial.,Por el Procedimiento ordinario.
18,"9.- Habiendo prestado Ramón declaración indagatoria, ¿cuántas veces más podría solicitar nueva
declaración? PROCESAMIENTO Art. 400",Una sola vez.,Las veces que lo considere necesario y para denunciar otros hechos.,Ya no puede volver a declarar.,Cuantas veces quisiere y el Juez lo admita por tener relación con la causa.
18,"10.- Si Ramón confiese ser el autor del delito en su declaración indagatoria: PROCESAMIENTO Art.
406",El Juez está obligado a dictar auto de conclusión del sumario.,Sin más trámites se remitirán las actuaciones al superior jerárquico.,"La confesión de Ramón no dispensará al Juez Instructor de practicar las diligencias necesarias
a fin de adquirir el convencimiento de la verdad de la confesión y de la existencia del delito.","Ninguna de las respuestas anteriores es la correcta.

RESERVAS NO OFICIALES"
18,"11.- ¿Qué sucede si la suspensión del juicio se prolonga indefinidamente por enfermedad de un
miembro del Tribunal? Art. 749",Se archiva la causa.,Se declarará sin efecto la parte del juicio celebrada.,Se reanuda en cuanto nombre sustituto.,"El juicio continúa sin ese miembro del Tribunal.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia
4

ºÍº DANIEL DORTA

PREPARADOR DE OPOSICIONES"
19,"1.- ¿Por qué procedimiento se tramitará el recurso interpuesto por el Consejo
Regulador?",Juicio verbal del artículo 447 bis.,Juicio verbal del artículo 449 bis.,Juicio ordinario contencioso.,Juicio verbal contencioso.
19,2.- La Oficina Española de Patentes y Marcas ocupará la posición de:,Parte demandada.,Parte demandante.,"Intervendrá como tercero interesado, pero no será parte demandada.",Ninguna respuesta es correcta.
19,551.1 LOPJ,Abogado especialmente designado.,Letrado de la Oficina Española de Patentes y Marcas.,Abogado del Estado.,Ninguna respuesta es correcta.
19,"4.- Admitido el recurso, el letrado de la Administración de Justicia requerirá a la Oficina
Española de Patentes y Marcas para que remita el expediente administrativo en el
plazo improrrogable de: Art. 447. 4“ bis","Diez, a contar desde que la comunicación judicial tenga entrada en el registro
general de la Oficina Española de Patentes y Marcas.","Quince días, a contar desde que la comunicación judicial tenga entrada en el
registro general de la Oficina Española de Patentes y Marcas.","Veinte días, a contar desde que la comunicación judicial tenga entrada en el
registro general de la Oficina Española de Patentes y Marcas.","Treinta días, a contar desde que la comunicación judicial tenga entrada en el
registro general de la Oficina Española de Patentes y Marcas."
19,"5.- ¿Qué Tribunal es objetivamente competente para conocer del recurso interpuesto
por Consejo Regulador del Cava? Art. 82.2 32 LOPJ",La Sección de lo Mercantil del Tribunal de Instancia.,La Sección de lo Civil del Tribunal de Instancia.,La Sala de lo Contencioso-Administrativo del Tribunal Superior de Justicia.,"Audiencia Provincial.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia
2"
19,6.- El plazo para interponer el recurso será de: Art. 447. 24 bis,"Seis meses contados desde el día siguiente al de la notificación o publicación en el
Boletín Oficial de la Propiedad Industrial de la resolución dictada si fuera expresa. Si no
lo fuera, el plazo será de dos meses y se contará a partir del día siguiente a aquel en
que, de acuerdo con su normativa específica, se produzca el acto presunto.","Dos meses contados desde el día de la notificación o publicación en el Boletín Oficial
de la Propiedad Industrial de la resolución dictada si fuera expresa. Si no lo fuera, el
plazo será de seis meses y se contará a partir del día siguiente a aquel en que, de
acuerdo con su normativa específica, se produzca el acto presunto.","Dos meses contados desde el día siguiente al de la notificación o publicación en el
Boletín Oficial de la Propiedad Industrial de la resolución dictada si fuera expresa. Si
no lo fuera, el plazo será de seis meses y se contará a partir del día siguiente a aquel
en que, de acuerdo con su normativa específica, se produzca el acto presunto.","Tres meses contados desde el día de la notificación o publicación en el Boletín
Oficial de la Propiedad Industrial de la resolución dictada si fuera expresa. Si no lo
fuera, el plazo será de seis meses y se contará a partir del día siguiente a aquel en que,
de acuerdo con su normativa específica, se produzca el acto presunto"
19,52.1 13* bis,"El especializado del domicilio de la administración demandada o domicilio del
demandante, a elección del actor.",El especializado del domicilio del demandante.,"El especializado de la circunscripción donde radique la sede de la Oficina Española
de Patentes y Marcas.","El especializado de la ciudad sede del Tribunal Superior de Justicia de la Comunidad
Autónoma del domicilio del demandado, o, en su defecto, del domicilio del
representante autorizado en España para actuar en su nombre."
19,"8.- Recibido el expediente administrativo después de transcurrido el plazo concedido,
el letrado de la Administración de Justicia pondrá éste de manifiesto a las partes por
plazo común de: Art. 447.12 bis","Cinco días para que puedan efectuar las alegaciones complementarias que estimen
oportunas.","Nueve días para que puedan efectuar las alegaciones complementarias que estimen
oportunas.","Diez días para que puedan efectuar las alegaciones complementarias que estimen
oportunas.","Quince días para que puedan efectuar las alegaciones complementarias que
estimen oportunas.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia
3

ºÍº DANIEL DORTA

PREPARADOR DE OPOSICIONES"
19,"9.- La Oficina Española de Patentes y Marcas se entenderá personada en este
procedimiento: Art. 447.7 bis LEC",Por la reclamación del expediente.,Por el traslado para contestar la demanda.,Por el envío del expediente.,Por el escrito de personación que presente el Abogado del Estado.
19,10.- El plazo para contestar la demanda en este proceso es de: Art. 447.9 bis LEC,10 días.,20 días.,15 días.,No hay plazo para contestar la demanda.
19,11.- La sentencia en este procedimiento se dictará: Art. 447 bis,En el plazo de 10 días desde la vista.,En el plazo de 10 días desde el trámite de conclusiones escritas o vistas.,En el plazo de 20 días finalizado el juicio.,Este proceso finaliza mediante auto.
19,"12.- Dictada sentencia, si el representante en autos de la Oficina Española de Patentes
Yy Marcas fuera a interponer recurso de casación contra la misma: D.A 152 LOPJ",No podrá interponer recurso de casación contra esta sentencia.,Deberá consignar depósito de 50 euros.,Deberá consignar depósito de 25 euros.,"No deberá consignar depósito.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia
4"
20,"105.- ¿Cuál sería el órgano competente para enjuiciar los delitos comprendidos en el
presente supuesto?: LECRIM. DISPOSICIONES GENERALES Art. 14",La Sección de lo Penal.,La Audiencia Provincial.,La Sección de Instrucción que por turno de reparto corresponda.,"La Sección de Instrucción en funciones de guardia.

Edanieldortajusticia º Daniel Dorta Justicia
1

© preparadordanieldortaegmail.com


ºÍº DANIEL DORTA

PREPARADOR DE OPOSICIONES"
20,"106.- Durante la fase de instrucción, ¿cuál será el órgano encargado de practicar las
diligencias de investigación tendentes a la comprobación del delito y a la
determinación de los presuntos responsables?: LECRIM. DISPOSICIONES GENERALES
Art. 14",La Sección de lo Penal.,La Audiencia Provincial.,La Sección de Instrucción.,El Ministerio Fiscal.
20,"107.- Con los datos facilitados en el presente supuesto, ¿qué tipo de procedimiento
penal se seguirá para el enjuiciamiento de los delitos descritos?: LECRIM. PREVIAS Art.
757",Procedimiento ordinario.,Procedimiento abreviado.,Procedimiento para delitos leves.,Juicio rápido.
20,"108.- ¿Cuál sería el primer acto de comunicación judicial que se realizaría al
investigado, si no estuviera detenido, en el procedimiento penal?: LECRIM. PRISIÓN
Art. 486 y 775",La citación para que declare.,La notificación de la denuncia o querella.,El requerimiento judicial.,La orden de detención.
20,"109.- Si, según dispone el artículo 779 de la LECrim, la víctima del delito no se hubiera
mostrado como parte en la causa, y se acordara el sobreseimiento: LECRIM. PREVIAS
Art.779.1 12",No podrán recurrir el auto de sobreseimiento.,Podrán recurrir el auto dentro del plazo de cinco días.,Podrán recurrir el auto dentro del plazo de diez días.,Podrán recurrir el auto dentro del plazo de veinte días.
20,"110.- Para asegurar las responsabilidades pecuniarias que en definitiva puedan
declararse procedentes, el juez mandará que preste fianza bastante que (Señale la
respuesta correcta): LECRIM. FIANZAS Y EMBARGOS Art. 589",No podrá bajar del doble del importe probable de las responsabilidades pecuniarias.,"No podrá bajar de la tercera parte del importe probable de las responsabilidades
pecuniarias",No podrá bajar de todo el importe probable de las responsabilidades pecuniarias.,"No podrá bajar de la tercera parte más de todo el importe probable de las
responsabilidades pecuniarias.

© preparadordanieldortaegmail.com Edanieldortajusticia º Daniel Dorta Justicia

2


ºÍº DANIEL DORTA

PREPARADOR DE OPOSICIONES"
20,"111.- ¿Cuál sería el plazo para interponer recurso de apelación contra la sentencia
dictada por el Juez de lo Penal en este supuesto?: LECRIM. PREVIAS DEL PA. Art. 790.1",Cinco días.,Diez días.,Quince días.,Veinte días.
20,"114.- En el presente supuesto, y con los datos que se facilitan en el mismo: LECRIM.
PREVIAS Art. 776.1","El Letrado de la Administración de Justicia informará a Felipe L.S. de sus derechos,
en los términos previstos en los artículos 109 y 110.","El Letrado de la Administración de Justicia no debe informar a Felipe L.S. de sus
derechos, en los términos previstos en los artículos 109 y 110.","El Juez informará a Felipe L.S. de sus derechos, en los términos previstos en los
artículos 109 y 110.","Tanto el Juez como el Letrado de la Administración de Justicia informarán a Felipe
L.S. de sus derechos, en los términos previstos en los artículos 109 y 110.

PREGUNTAS DE RESERVA"
20,"115.- ¿Según el artículo 270 de la Ley de Enjuiciamiento Criminal quién puede
interponer una querella ante la Sección de Instrucción? LECRIM. DENUNCIA Y
QUERELLA Art. 270",Únicamente el Ministerio Fiscal,Solamente el ofendido por el delito.,"Todos los ciudadanos españoles, hayan sido o no ofendidos por el delito.","Sólo el ofendido por el delito o el Ministerio Fiscal

© preparadordanieldortaegmail.com

Edanieldortajusticia º Daniel Dorta Justicia
3

ºÍº DANIEL DORTA

PREPARADOR DE OPOSICIONES"
20,"116.- Si se tratara de un procedimiento abreviado, ¿cuál sería el momento procesal en
el que el acusado podría prestar su conformidad con la pena solicitada por la
acusación? LECRIM. PREVIAS Art. 784.3 NUEVA",En cualquier momento anterior a terminar la fase de instrucción.,"En el acto de juicio oral, tras las lecturas de los escritos de acusación y defensa.",Tras la presentación del escrito de acusación y antes del inicio del juicio oral.,"En cualquier momento anterior a dictarse la sentencia.

ESTRUCTURA:

NUEVAS PURAS 1 Y NUEVAS 1

LECRIM 12: disposiciones generales (2) denuncia y querella (1)
Prisión (1)

fianzas y embargos (1)

juicio oral (1)
previas (6)

© preparadordanieldortaegmail.com

Edanieldortajusticia º Daniel Dorta Justicia
4"
